state,district,year_month,enrol_activity,demo_activity,bio_activity,enrol_norm,demo_norm,bio_norm,isi_score,lifecycle_cluster
Nagaland,Mokokchung,2025-04,3993056,11073465,61064646,0.0012389232229754,0.0022786846885505,0.0155444642557548,0.006881474933127,0
Nagaland,Mokokchung,2025-05,3194437,12650962,666949413,0.000984771245824,0.0026065581971271,0.170055381693166,0.0688678217069524,3
Nagaland,Mokokchung,2025-06,3194427,8713262,793121,0.0009847680634306,0.0017881303239063,0.0001742005846401,0.0005879787507324,0
Nagaland,Mokokchung,2025-07,3194442,144738751,793121,0.0009847728370206,0.0300602312117582,0.0001742005846401,0.0118968181511552,0
Nagaland,Mokokchung,2025-08,6388908,6346974,1586242,0.0020013775632332,0.0012963112276654,0.0003764599250683,0.0002688329484468,0
Nagaland,Mokokchung,2025-09,2395833,4759174,3172484,0.0007306240422625,0.0009662963009061,0.0007809786059246,0.0005527851542797,0
Nagaland,Mokokchung,2025-10,2395824,7931847,793201,0.0007306211781085,0.0016257177946245,0.0001742209860004,0.0005738512766283,0
Nagaland,Mokokchung,2025-11,3993059,4759160,793201,0.0012389241776934,0.0009662933910881,0.0001742209860004,0.0002084209152967,0
Nagaland,Mokokchung,2025-12,3993032,3966003,793151,0.0012389155852315,0.0008014403559051,0.0001742082351502,0.0001424763193758,0
Nagaland,Mokokchung,NaT,80659609,3965937,793201,0.0256372358430595,0.0008014266381918,0.0001742209860004,-0.004737188118935,0
Nagaland,Mon,2025-01,8785953,3172730,3172704,0.0027642115630142,0.0006365632108017,0.0007810347096652,1.4196855583964853e-05,0
Nagaland,Mon,2025-02,4791694,5552380,17459452,0.0014930812466742,0.001131159520452,0.0044243983670933,0.0019236069056833,0
Nagaland,Mon,2025-03,5590294,5552293,6341592,0.0017472271772784,0.0011311414380118,0.001589155030235,0.000738673151843,0
Nagaland,Mon,2025-04,3194460,5552310,7135920,0.0009847785653286,0.0011311449713621,0.0017917221761858,0.0009721911459534,0
Nagaland,Mon,2025-05,6388937,5552293,6341701,0.0020013867921739,0.0011311414380118,0.0015891828270884,0.0006878523476053,0
Nagaland,Mon,2025-06,4791696,7931829,7929928,0.0014930818831529,0.00162571405343,0.0019942077166956,0.0011493523314196,0
Nagaland,Mon,2025-07,3993090,76146244,3154495,0.0012389340431127,0.0158036805291528,0.0007763911050578,0.0063842418450617,0
Nagaland,Mon,2025-08,4791711,65829281,4753373,0.0014930866567429,0.0136593602187716,0.0011841321807638,0.0056387796284656,0
Nagaland,Mon,2025-09,6388925,40445183,7918954,0.0020013829733019,0.0083834241800258,0.0019914091601048,0.0037496567413918,0
Nagaland,Mon,2025-10,5590298,75339364,8713061,0.0017472284502357,0.0156359752488256,0.0021939199472979,0.0067825123884022,0
Nagaland,Mon,2025-11,5590295,68202746,7135713,0.0017472274955177,0.014152671012411,0.0017916693876662,0.0060282906609273,0
Nagaland,Mon,2025-12,5590335,53134522,7929819,0.001747240225091,0.0110208289417771,0.0019941799198422,0.0048565554996295,0
Nagaland,Mon,NaT,126181388,49168446,8723930,0.0401240563874028,0.010196503283217,0.0021966917271033,-0.0030675332733523,0
Nagaland,Niuland,2025-03,797113,22205399,81593335,0.0002218484572693,0.0045923919462021,0.020779628999841,0.0101044386869634,0
Nagaland,Niuland,2025-06,797117,62650795,25357658,0.0002218497302267,0.0129987305270627,0.0064385751902081,0.0077305523408629,0
Nagaland,Niuland,2025-08,797113,45997127,12677757,0.0002218484572693,0.0095373632104652,0.0032049848389828,0.0050525695283253,0
Nagaland,Niuland,2025-09,797113,64237119,11079615,0.0002218484572693,0.0133284386758701,0.002797431455791,0.0064059783612106,0
Nagaland,Niuland,2025-11,1594233,60271602,12665811,0.000475523393662,0.0125042292021847,0.0032019384058651,0.0061873623644875,0
Nagaland,Niuland,NaT,12753833,57893104,10286532,0.0040269470440131,0.0120098723289846,0.0025951818060089,0.0050366322451948,0
Nagaland,Noklak,2025-01,2396014,835077728,10298453,0.0007306816435816,0.1735431427457904,0.0025982218637016,0.0703104095150805,3
Nagaland,Noklak,2025-02,1597255,3172484,8700243,0.0004764851129236,0.0006365120811431,0.0021906511393535,0.0010355682656139,0
Nagaland,Noklak,2025-03,1597256,1586247,9505329,0.0004764854311629,0.0003068220147759,0.0023959617582224,0.0009858164229667,0
Nagaland,Noklak,2025-05,798633,3172492,12665816,0.0002223321810541,0.0006365137438962,0.0032019396809501,0.0014909149337277,0
Nagaland,Noklak,2025-06,798628,3172486,11884691,0.0002223305898575,0.0006365124968314,0.0030027395244899,0.001411234690557,0
Nagaland,Noklak,2025-07,798634,1586250,10298480,0.0002223324992934,0.0003068226383083,0.0025982287491607,0.0011175540551289,0
Nagaland,Noklak,2025-08,1597272,3172490,12677697,0.0004764905229922,0.0006365133282079,0.0032049695379627,0.0014412950418698,0
Nagaland,Noklak,2025-09,1597258,3172496,152807214,0.0004764860676416,0.0006365145752728,0.0389403789936873,0.0157354602140557,0
Nagaland,Noklak,2025-10,798629,4758747,16676824,0.0002223309080968,0.000966207551458,0.0042248149200776,0.0020319428069948,0
Nagaland,Noklak,2025-11,1597262,3172490,7940889,0.0004764873405989,0.0006365133282079,0.0019970029580653,0.0009581090463895,0
Nagaland,Noklak,2025-12,798633,2379433,5558550,0.0002223321810541,0.000471681077439,0.00138946600618,0.0006999923972368,0
Nagaland,Noklak,NaT,31945188,2379366,6352670,0.0101343910410454,0.0004716671518815,0.0015919801085942,-0.0012014193040187,0
Nagaland,Peren,2025-01,5580951,3172492,8734994,0.0017442538671987,0.0006365137438962,0.0021995132352244,0.0007855600182085,0
Nagaland,Peren,2025-02,2391336,31724906,3176335,0.0007291929199861,0.006570965699439,0.0007819606764031,0.0027953319663396,0
Nagaland,Peren,2025-03,1594215,793201,3176425,0.000475517665354,0.0001419920502925,0.0007819836279333,0.0002744867382195,0
Nagaland,Peren,2025-04,1594225,2379504,7146861,0.0004755208477474,0.000471695834373,0.0017945123172155,0.0008113790910859,0
Nagaland,Peren,2025-05,1594215,1586302,6352670,0.000475517665354,0.0003068334462036,0.0015919801085942,0.0006644218888483,0
Nagaland,Peren,2025-06,2391320,793201,8734888,0.0007291878281568,0.0001419920502925,0.0021994862034221,0.0007907537358545,0
Nagaland,Peren,2025-07,1594219,1586362,1588110,0.0004755189383114,0.000306845916852,0.0003769362968299,0.0001784090978105,0
Nagaland,Peren,2025-08,2391337,793151,5558674,0.0007291932382254,0.0001419816580854,0.0013894976282884,0.0004667530669044,0
Nagaland,Peren,2025-09,1594224,9518324,61144721,0.000475520529508,0.0019554577435855,0.0155648847422692,0.0069130328884403,0
Nagaland,Peren,2025-10,1594118,14262142,17473352,0.0004754867961388,0.0029414325198983,0.0044279431034349,0.0028526528901055,0
Nagaland,Peren,2025-11,2391332,6319811,6352906,0.0007291916470287,0.0012906655572689,0.0015920402926069,0.0010072440105445,0
Nagaland,Peren,2025-12,1594225,11095264,7941165,0.0004755208477474,0.0022832154829758,0.0019970733427582,0.0016170113607441,0
Nagaland,Peren,NaT,49420696,12672605,6352931,0.0156957850348354,0.0026110565678664,0.0015920466680319,-0.0014579157126076,0
Nagaland,Phek,2025-01,7174427,8713129,7147056,0.0022513606051344,0.0017881026806356,0.0017945620455311,0.0009827937694398,0
Nagaland,Phek,2025-02,4782668,7919086,4764668,0.0014902088184628,0.0016230654955438,0.0011870125978126,0.00082598947365,0
Nagaland,Phek,2025-03,3985538,9507179,3970548,0.0012365306996768,0.0019531413206363,0.0009844984953985,0.0009277497864786,0
Nagaland,Phek,2025-04,2391332,11106260,6352927,0.0007291916470287,0.002285500937148,0.0015920456479639,0.001405180304639,0
Nagaland,Phek,2025-05,3188452,11095452,5558801,0.0009828665834214,0.0022832545576742,0.0013895300154478,0.0012725405125645,0
Nagaland,Phek,2025-06,3188439,10290298,7147097,0.0009828624463101,0.002115908016334,0.0017945725012282,0.0013676197177629,0
Nagaland,Phek,2025-07,797120,14238977,7147062,0.0002218506849447,0.0029366178103767,0.0017945635756331,0.001848102417415,0
Nagaland,Phek,2025-08,5579807,11106223,7147061,0.0017438898014028,0.0022854932469148,0.0017945633206161,0.0012832446667318,0
Nagaland,Phek,2025-09,4782671,178297077,81794391,0.0014902097731808,0.0370351326458521,0.0208309016983941,0.0228483717830623,0
Nagaland,Phek,2025-10,4782673,19026223,16657423,0.0014902104096595,0.003931618842036,0.0042198673352026,0.0029625523889635,0
Nagaland,Phek,2025-11,3188450,8713296,5551828,0.0009828659469428,0.0017881373906071,0.0013877517818859,0.0010737824796086,0
Nagaland,Phek,2025-12,2391363,22147401,4758721,0.000729201512448,0.0045803374017241,0.0011854960116958,0.0021604930628783,0
Nagaland,Phek,NaT,103624449,20573158,4758721,0.0329455511861298,0.0042531402179816,0.0011854960116958,-0.0044136557453549,0
Nagaland,Shamator,2025-01,798630,15045255,7138095,0.0002223312263361,0.0031041979685312,0.0017922768381673,0.0019141236774121,0
Nagaland,Shamator,2025-02,1597279,11091630,4758719,0.0004764927506676,0.0022824601773681,0.0011854955016618,0.0012918837214784,0
Nagaland,Shamator,2025-03,1597259,7919086,4758739,0.0004764863858809,0.0016230654955438,0.0011855006020019,0.0010281291618421,0
Nagaland,Shamator,2025-04,798636,18193776,6344942,0.0002223331357721,0.0037585996105611,0.001590009337195,0.002094976951948,0
Nagaland,Shamator,2025-05,1597262,15021357,6344965,0.0004764873405989,0.0030992309092544,0.0015900152025861,0.0017804009766164,0
Nagaland,Shamator,2025-06,798630,15838444,7138093,0.0002223312263361,0.0032690576547267,0.0017922763281333,0.0019800673478767,0
Nagaland,Shamator,2025-07,798633,15814440,4758788,0.0002223321810541,0.003264068563971,0.001185513097835,0.0017353662285116,0
Nagaland,Shamator,2025-08,1597265,15057245,6344977,0.0004764882953169,0.0031066900197793,0.0015900182627902,0.0017833856539644,0
Nagaland,Shamator,2025-09,1597262,221664612,71380734,0.0004764873405989,0.0460488206964604,0.0181752421000921,0.0255943276505012,0
Nagaland,Shamator,2025-10,798629,11913781,50052972,0.0002223309080968,0.0024533394455694,0.0127363001543759,0.0060313896583588,0
Nagaland,Shamator,2025-11,798632,7940947,11911434,0.0002223318628148,0.0016276091763058,0.0030095594442008,0.0018104010756397,0
Nagaland,Shamator,2025-12,1597259,12705501,18263760,0.0004764863858809,0.0026178938087221,0.0046295105827339,0.0028036644794062,0
Nagaland,Shamator,NaT,31945295,13499508,15881464,0.010134425092654,0.0027829235114248,0.0040219845965797,0.000695078224671,0
Nagaland,Tseminyu,2025-07,797111,10323239,20646021,0.0002218478207907,0.0021227546101761,0.005237027643293,0.0028995433372295,0
Nagaland,Tseminyu,2025-09,797111,10323342,16675614,0.0002218478207907,0.0021227760181226,0.004224506349504,0.0024945433828925,0
Nagaland,Tseminyu,2025-12,797110,7146806,11116952,0.0002218475025513,0.0014625516224882,0.0028069530256316,0.0016634323587376,0
Nagaland,Tseminyu,NaT,12753771,11911470,18263839,0.0040269273131745,0.0024528591177601,0.0046295307290772,0.0020275704761,0
Nagaland,Tuensang,2025-01,7188560,6352850,15881641,0.0022558582816148,0.0012975325198367,0.0040220297345893,0.0016766532454474,0
Nagaland,Tuensang,2025-02,2395868,11117272,15087459,0.0007306351806391,0.0022877897168264,0.003819499821121,0.0022967887790511,0
Nagaland,Tuensang,2025-03,3194453,12705485,17469779,0.0009847763376533,0.0026178904832159,0.0044270319276832,0.002621013696829,0
Nagaland,Tuensang,2025-04,798621,11117256,19057823,0.0002223283621821,0.0022877863913202,0.0048320101491789,0.0028034529437632,0
Nagaland,Tuensang,2025-05,3993095,142142410,215990749,0.0012389356343094,0.0295205969473942,0.0550532547276777,0.0335817535431669,3
Nagaland,Tuensang,2025-06,2395841,7150655,19039118,0.0007306265881771,0.0014633516145862,0.004827240056138,0.0023701113506542,0
Nagaland,Tuensang,2025-07,1597231,5558879,7931467,0.0004764774751796,0.0011325102995231,0.0019946001878632,0.0011555486999185,0
Nagaland,Tuensang,2025-08,3194501,8735389,8724688,0.0009847916131412,0.0017927292912098,0.0021968850299916,0.0013988874058523,0
Nagaland,Tuensang,2025-09,3993100,7147136,9517867,0.0012389372255061,0.0014626202110547,0.0023991591614059,0.001296924303883,0
Nagaland,Tuensang,2025-10,3194451,8735423,7931546,0.0009847757011746,0.0017927363579105,0.0019946203342064,0.0013179875366118,0
Nagaland,Tuensang,2025-11,2395865,6352923,6345162,0.0007306342259211,0.001297547692459,0.0015900654409357,0.0010089184081736,0
Nagaland,Tuensang,2025-12,4791704,2382336,5552005,0.0014930844290676,0.0004722844489797,0.0013877969198955,0.0004454156617365,0
Nagaland,Tuensang,NaT,91042375,9529525,5552046,0.0289414403601086,0.0019577858058066,0.0013878073755926,-0.004450050799462,0
Nagaland,Wokha,2025-01,3188690,4764753,7931541,0.0009829423243825,0.0009674558633676,0.0019946190591214,0.0009882415041191,0
Nagaland,Wokha,2025-02,2391340,9529525,7931471,0.0007291941929434,0.0019577858058066,0.0019946012079312,0.0014351159669064,0
Nagaland,Wokha,2025-03,1594226,7941263,6345187,0.0004755211659867,0.0016276748550543,0.0015900718163608,0.0011919944353687,0
Nagaland,Wokha,2025-04,797114,7941247,7138346,0.0002218487755087,0.001627671529548,0.001792340847435,0.0013236351956915,0
Nagaland,Wokha,2025-05,2391335,127059128,89626418,0.0007291926017467,0.0263856251596882,0.022828201751268,0.0195396922440331,0
Nagaland,Wokha,2025-06,1594232,11899972,11900965,0.0004755230754227,0.0024504693258292,0.0030068896711965,0.0020878389837257,0
Nagaland,Wokha,2025-07,2391331,3965616,3172538,0.0007291913287894,0.0008013599202226,0.0007809923768427,0.0004871026530682,0
Nagaland,Wokha,2025-08,2391342,9517448,3965671,0.0007291948294221,0.0019552756721182,0.0009832547774749,0.0010295732139528,0
Nagaland,Wokha,2025-09,797121,7931192,6345089,0.000221851003184,0.0016255816567123,0.0015900468246945,0.0012418811919259,0
Nagaland,Wokha,2025-10,1594227,7931174,6345057,0.000475521484226,0.0016255779155178,0.0015900386641504,0.001191142335022,0
Nagaland,Wokha,2025-11,797113,7138103,3965655,0.0002218484572693,0.0014607427549309,0.0009832506972029,0.0009332276893996,0
Nagaland,Wokha,2025-12,2391330,4758696,3172571,0.0007291910105501,0.0009661969514068,0.0007810007924038,0.0005530408954142,0
Nagaland,Wokha,NaT,47031120,6344961,6344957,0.0149353279646258,0.0012958928374099,0.0015900131624501,-0.0018327031929811,0
Nagaland,Zunheboto,2025-01,4790579,6344967,4758783,0.001492726409819,0.0012958940844748,0.00118551182275,0.0006940170809261,0
Nagaland,Zunheboto,2025-02,4791729,6344999,3965663,0.0014930923850509,0.0012959007354873,0.0009832527373389,0.0006130429121203,0
Nagaland,Zunheboto,2025-03,3993112,6344979,5551846,0.001238941044378,0.0012958965786045,0.001387756372192,0.000825672971443,0
Nagaland,Zunheboto,2025-04,1597228,3965628,4758871,0.0004764765204616,0.0008013624143523,0.0011855342642463,0.0006994633673471,0
Nagaland,Zunheboto,2025-05,5587328,92794923,57105327,0.0017462832794194,0.0192640109113318,0.0145347705904949,0.0131702559448468,0
Nagaland,Zunheboto,2025-06,2395869,22239790,92374765,0.0007306354988784,0.0045995399140483,0.0235290769663835,0.011105319652397,0
Nagaland,Zunheboto,2025-07,798621,14293492,37418093,0.0002223283621821,0.0029479484337123,0.0095141911786593,0.0049403901725122,0
Nagaland,Zunheboto,2025-08,3993124,23028490,35028671,0.00123894486325,0.0047634665878958,0.0089048479413418,0.005219536839045,0
Nagaland,Zunheboto,2025-09,3990090,21439911,34231374,0.0012379793251165,0.0044332897505508,0.0087015236499092,0.0050063294951607,0
Nagaland,Zunheboto,2025-10,3194493,20646261,31047095,0.0009847890672266,0.0042683342482064,0.0078894783626464,0.0046661672308958,0
Nagaland,Zunheboto,2025-11,4790179,18263846,26271387,0.0014925991140861,0.0037731632495068,0.0066715916213328,0.0038793821255186,0
Nagaland,Zunheboto,2025-12,3192979,14293463,18309752,0.0009843072528778,0.0029479424062322,0.0046412393247354,0.0028388112418115,0
Nagaland,Zunheboto,NaT,77426903,19851838,30250775,0.0246084616447879,0.0041032180823411,0.0076864032228257,-0.0002058438068908,0
Odisha,Angul,2025-01,18977963,15087486,27862617,0.0060077100180318,0.0031129754344412,0.007077382327,0.0028746011009701,0
Odisha,Angul,2025-02,25810144,19058150,30250913,0.0081819787361649,0.0039382546819193,0.0076864384151721,0.0030134814916035,0
Odisha,Angul,2025-03,22773626,21440264,31048032,0.0072156392759767,0.0044333631195325,0.0078897173135782,0.0034861043180489,0
Odisha,Angul,2025-04,14423424,22234340,31843002,0.0045582765687105,0.004598407163481,0.0080924481804448,0.0041646868238282,0
Odisha,Angul,2025-05,19737252,301750495,417150495,0.0062493456422523,0.0626942022386558,0.1063524102747532,0.0663687758769131,3
Odisha,Angul,2025-06,22014646,9521800,30274004,0.0069741019877098,0.001956180209819,0.0076923270127881,0.0024645824915009,0
Odisha,Angul,2025-07,13664286,5552094,11148543,0.0043166889986291,0.0011311000770277,0.002815009267773,0.0007151059381945,0
Odisha,Angul,2025-08,25810074,12690518,8759581,0.0081819564594117,0.0026147796799606,0.0022057833382769,0.0002918339154126,0
Odisha,Angul,2025-09,27328381,8724884,9555782,0.0086651414649938,0.0017905458885107,0.0024088281310743,-5.327868516474365e-05,0
Odisha,Angul,2025-10,23532830,9517886,7963187,0.007457247849854,0.0019553667078519,0.002002689327198,9.177284404917944e-05,0
Odisha,Angul,2025-11,27328377,6345243,8759454,0.0086651401920364,0.0012959514494576,0.0022057509511175,-0.0003323470781771,0
Odisha,Angul,2025-12,23532811,3172568,7166810,0.0074572418033067,0.0006365295400509,0.0017995996514081,-0.0005169966840776,0
Odisha,Angul,NaT,558713693,9517908,7963200,0.1777728482363798,0.001955371280423,0.002002692642419,-0.0339713440781391,2
Odisha,Anugal,NaT,2277360,7138443,7963171,0.0006929212738722,0.0014608134219387,0.002002685246926,0.0012468152127714,0
Odisha,Anugul,2025-01,6072911,8724708,9555818,0.0019008148890119,0.0017905093079419,0.0024088373116864,0.0012995756700489,0
Odisha,Anugul,2025-02,6072961,7138328,10352200,0.0019008308009785,0.0014607895198625,0.0026119282625613,0.0012489209527738,0
Odisha,Anugul,2025-03,3795536,7138456,8759511,0.0011760645901017,0.0014608161239126,0.0022057654870867,0.0012314197263793,0
Odisha,Anugul,2025-04,759120,118972862,129799809,0.0002097575903254,0.0247049421506529,0.0330730995240186,0.0230692651518035,0
Odisha,Anugul,2025-05,3795637,8697827,796572,0.0011760967322743,0.0017849222495931,0.0001750806483175,0.0005487818127093,0
Odisha,Anugul,2025-06,3795537,2379445,796574,0.0011760649083411,0.0004716835715687,0.0001750811583515,2.3492910299866828e-05,0
Odisha,Anugul,2025-07,2277385,5552108,796572,0.0006929292298555,0.0011311029868457,0.0001750806483175,0.0003838876080942,0
Odisha,Anugul,2025-08,3036518,7138396,1592759,0.0009345152087402,0.0014608036532641,0.0003781218708768,0.0005486671679083,0
Odisha,Anugul,2025-09,5313877,3172744,796572,0.0016592604158211,0.0006365661206197,0.0001750806483175,-7.193375589328963e-06,0
Odisha,Anugul,2025-10,3795659,3172607,7169148,0.0011761037335396,0.0006365376459724,0.0018001958811611,0.0007394726641455,0
Odisha,Anugul,2025-11,759130,3172536,796371,0.0002097607727187,0.0006365228890384,0.0001750293898999,0.0002826687570315,0
Odisha,Anugul,2025-12,4554681,5551994,5574177,0.0014176543878584,0.0011310792926137,0.0013934511568857,0.0007262813022281,0
Odisha,Anugul,NaT,56175184,5552105,33444816,0.0178453287845408,0.0011311023633133,0.0085009379860717,0.0002837503828458,0
Odisha,Balangir,2025-01,28380385,7138326,13533547,0.0089999305153059,0.0014607891041743,0.0034232258399713,0.000153619874597,0
Odisha,Balangir,2025-02,39886015,5540145,11144998,0.0126614745217388,0.0011286165473893,0.0028141052324974,-0.000955206192393,0
Odisha,Balangir,2025-03,31448554,7118339,10349008,0.009976342568594,0.0014566349233321,0.0026111142482877,-0.0003681688450708,0
Odisha,Balangir,2025-04,18408925,82370996,11941133,0.00582661974498,0.0170974587602743,0.0030171331941726,0.0068805128327827,0
Odisha,Balangir,2025-05,29147472,39809946,9552958,0.0092440477698381,0.0082513938915576,0.0024081079630578,0.0024149911878785,0
Odisha,Balangir,2025-06,32982619,30250476,7164745,0.0104645423895711,0.006264514062922,0.001799073041297,0.0011325263637733,0
Odisha,Balangir,2025-07,13039717,40601043,11145066,0.0041179265772272,0.0084158187678106,0.0028141225736536,0.0036683912211402,0
Odisha,Balangir,2025-08,27613311,31046666,7961065,0.0087558173978851,0.0064299974893841,0.0020021481811177,0.0016216947886236,0
Odisha,Balangir,2025-09,31448558,24678570,8757029,0.0099763438415514,0.005106426047744,0.0022051325348853,0.0009293546647414,0
Odisha,Balangir,2025-10,33749657,24678381,11145387,0.010708644050376,0.0051063867652014,0.0028142044341116,0.00102650766965,0
Odisha,Balangir,2025-11,34516684,23086546,11941177,0.0109527422105482,0.004775533187334,0.0030171444149207,0.0009265225987922,0
Odisha,Balangir,2025-12,30681370,37416005,134537433,0.0097321944448467,0.0077538272812911,0.0342812741977903,0.0148676017026632,0
Odisha,Balangir,NaT,796951953,35028328,27899326,0.2535896329761981,0.0072575626067227,0.0070867437461627,-0.0449802040540854,2
Odisha,Baleshwar,2025-01,13608939,39804915,11155646,0.0042990754063161,0.0082503482276852,0.0028168206535453,0.003567052471229,0
Odisha,Baleshwar,2025-02,22682378,42192315,10358739,0.0071866005734025,0.0087465553294267,0.0026135958187438,0.0031067403445877,0
Odisha,Baleshwar,2025-03,9072575,38213289,8765268,0.0028554259568555,0.0079195380892433,0.0022072336199729,0.0034796234923154,0
Odisha,Baleshwar,2025-04,9072524,550888495,7171545,0.0028554097266495,0.1144760757888228,0.0018008071569173,0.0459396712329661,3
Odisha,Baleshwar,2025-05,15877966,20708401,9562072,0.005021169043282,0.0042812496831156,0.0024104321880231,0.001672438939799,0
Odisha,Baleshwar,2025-06,11340771,7963200,5577940,0.0035772551369364,0.001632234331971,0.001394410785868,0.0004952070197483,0
Odisha,Baleshwar,2025-07,4536214,15130098,9562177,0.0014117774621128,0.0031218320889689,0.0024104589648084,0.0019305609290883,0
Odisha,Baleshwar,2025-08,18901118,10352137,9562089,0.0059832549165576,0.0021287608901569,0.0024104365233121,0.0006190279820761,0
Odisha,Baleshwar,2025-09,12852631,7963143,9562203,0.0040583884535445,0.001632222484855,0.0024104655952505,0.0008053975413332,0
Odisha,Baleshwar,2025-10,18901257,7963156,11155782,0.0059832991518248,0.0016322251868288,0.0028168553358577,0.0005829723787096,0
Odisha,Baleshwar,2025-11,12853721,3981627,10358915,0.0040587353344165,0.0008046877127609,0.0026136407017363,0.0005555842989156,0
Odisha,Baleshwar,2025-12,9828687,10352281,125102387,0.0030960505347179,0.0021287908197131,0.031875177043801,0.0129823770384621,0
Odisha,Baleshwar,NaT,319809608,7963099,35864142,0.101744171793275,0.0016322133397128,0.0091179072518466,-0.0160487861220312,0
Odisha,Baleswar,2025-01,43850902,12741170,9559782,0.0139232575124167,0.0026253074013803,0.0024098481990862,-0.0007705892622967,0
Odisha,Baleswar,2025-02,54435785,11944819,13543167,0.0172917836085491,0.0024597905120115,0.0034256791035401,-0.0011041688754891,0
Odisha,Baleswar,2025-03,40826354,9555870,13543762,0.0129607273770336,0.001963261459696,0.0034258308386569,-0.0004365085560655,0
Odisha,Baleswar,2025-04,29485903,197487399,7966828,0.0093517498252354,0.0410237286335817,0.0020036178441059,0.015340588626028,0
Odisha,Baleswar,2025-05,46875229,1593156,9560117,0.0148857173169075,0.0003082580099446,0.0024099336297822,-0.0018898668074907,0
Odisha,Baleswar,2025-06,45362959,2389718,7966415,0.0144044535221733,0.0004738187544271,0.0020035125220837,-0.0018899581938303,0
Odisha,Baleswar,2025-07,15876869,1593144,15137296,0.0050208199347347,0.0003082555158149,0.0038322091034989,0.0006520218607786,0
Odisha,Baleswar,2025-08,53679445,796572,11950327,0.0170510864721189,0.0001426926928911,0.0030194778204981,-0.002145349089068,0
Odisha,Baleswar,2025-09,56703754,3185520,13543171,0.0180135405483017,0.0006392215373625,0.0034256801236081,-0.001976747445272,0
Odisha,Baleswar,2025-10,55191743,796574,15932724,0.0175323591775544,0.0001426931085794,0.004035056768153,-0.0018353718848179,0
Odisha,Baleswar,2025-11,58971797,796572,12747154,0.0187353210377648,0.0001426926928911,0.0032226822539393,-0.0024009142288207,0
Odisha,Baleswar,2025-12,40826543,2389730,164909160,0.0129607875242673,0.0004738212485568,0.0420265809929496,0.0144080033917491,0
Odisha,Baleswar,NaT,1177166742,1593144,25495073,0.3745889334769172,0.0003082555158149,0.0064736183516739,-0.0722050371483878,2
Odisha,Bargarh,2025-01,27649859,9558868,10353856,0.0087674484089942,0.0019638845764301,0.0026123505707182,7.700437706050162e-05,0
Odisha,Bargarh,2025-02,32258212,1592622,9557559,0.0102340075897324,0.0003081470211734,0.0024092812962886,-0.0009598301909616,0
Odisha,Bargarh,2025-03,29185788,796311,8760517,0.0092562414280863,0.0001426384455703,0.0022060220341917,-0.0009117840937124,0
Odisha,Bargarh,2025-04,17665180,2388936,4778757,0.0055899308329374,0.000473656220309,0.0011906055323677,-0.0004522814655167,0
Odisha,Bargarh,2025-05,25345869,1592624,8760930,0.0080342281702605,0.0003081474368617,0.002206127356214,-0.0006011357168218,0
Odisha,Bargarh,2025-06,27649988,796372,4778673,0.0087674894618681,0.0001426511240629,0.0011905841109395,-0.0012202037983726,0
Odisha,Bargarh,2025-07,11520870,1592682,8760956,0.0036345697224058,0.0003081594918219,0.002206133986656,0.00027880344691,0
Odisha,Bargarh,2025-08,32258434,3185246,6371627,0.0102340782388641,0.0006391645880679,0.0015968144659198,-0.0011524240261776,0
Odisha,Bargarh,2025-09,31490250,796311,6371627,0.0099896118757847,0.0001426384455703,0.0015968144659198,-0.0013021412105608,0
Odisha,Bargarh,2025-10,33026341,7963231,7964085,0.0104784564496486,0.0016322407751393,0.0020029183324667,-0.0006416276468872,0
Odisha,Bargarh,2025-11,30722028,19904969,8760996,0.0097451334196107,0.0041142610493858,0.0022061441873362,0.0005791354107666,0
Odisha,Bargarh,2025-12,29186147,8756755,102741446,0.0092563556760065,0.001797170089122,0.0261727568859531,0.0093366996548287,0
Odisha,Bargarh,NaT,693551835,16717549,20709468,0.2206836484862265,0.003451774478123,0.0052532077070817,-0.0406547368231633,2
Odisha,Baudh,2025-01,3048076,9552878,4778688,0.0009381934189405,0.0019626395900267,0.0011905879361945,0.0010736523267004,0
Odisha,Baudh,2025-02,3810119,9552863,4778757,0.0011807054742816,0.0019626364723646,0.0011906055323677,0.0010251557070366,0
Odisha,Baudh,2025-03,3048085,11145217,5574398,0.0009381962830945,0.0022935979213411,0.0013935075156434,0.0012872029181749,0
Odisha,Baudh,2025-04,762018,10348712,4778374,0.0002106798479098,0.0021280490239746,0.0011905078608556,0.0012852867843501,0
Odisha,Baudh,2025-05,2286068,16717336,2389393,0.000695692501976,0.003451730207321,0.0005812770860364,0.0014740644169478,0
Odisha,Baudh,2025-06,1524037,10349434,3185749,0.0004531842655069,0.0021281990874443,0.0007843614064692,0.001074387344464,0
Odisha,Baudh,2025-07,1524049,11941551,3982267,0.0004531880843789,0.0024591112773594,0.0009874870396565,0.0012880017099306,0
Odisha,Baudh,2025-08,2286056,11145242,3981875,0.000695688683104,0.0022936031174446,0.0009873870729913,0.0011732583395535,0
Odisha,Baudh,2025-09,3048084,11941122,3185835,0.0009381959648551,0.002459022112223,0.0007843833379315,0.0011097229870907,0
Odisha,Baudh,2025-10,1524038,165583821,3982166,0.0004531845837462,0.0343927568757853,0.0009874612829392,0.0140614503467405,0
Odisha,Baudh,2025-11,5334143,7174066,6371612,0.0016657098541252,0.0014682174537664,0.0015968106406648,0.0008928692669474,0
