state,district,year_month,enrol_activity,demo_activity,bio_activity,enrol_norm,demo_norm,bio_norm,isi_score
Mizoram,Aizawl,2025-03,11941019,15555499,107914131,0.0037682776595426544,0.003210249194308608,0.027491879512062535,0.011527195950639928
Mizoram,Aizawl,2025-04,5572099,16888864,45417105,0.0017414368126311473,0.0034873812971039204,0.011554075245777463,0.005668295254626324
Mizoram,Aizawl,2025-05,14329097,294654814,40519039,0.004528258007232802,0.06121940651783313,0.010304985134012052,0.027704105059291516
Mizoram,Aizawl,2025-06,10349088,2222130,45418781,0.0032616626013750715,0.0004389865705590482,0.011554502654274474,0.004145063169658395
Mizoram,Aizawl,2025-07,4776053,3555851,39185502,0.001488103665281123,0.0007161926658684847,0.009964910524896268,0.003974820543249677
Mizoram,Aizawl,2025-08,12736839,9777770,37400950,0.004021538884803628,0.0020093820745391094,0.009509819422177115,0.003803372821725765
Mizoram,Aizawl,2025-09,13533150,7555225,34286546,0.004274956365576655,0.0015474391186289065,0.008715593447998195,0.0032502217535355094
Mizoram,Aizawl,2025-10,13533130,2666437,48537436,0.0042749500007900135,0.0005313331772246475,0.012349812705733104,0.004297468353025098
Mizoram,Aizawl,2025-11,6368254,4000478,46308400,0.001994804648068369,0.0008086057826591395,0.011781370625457107,0.004637029633632826
Mizoram,Aizawl,2025-12,11940423,5333308,42300975,0.003768087988900731,0.0010856266888391248,0.010759409112251385,0.003984396722656058
Mizoram,Aizawl,NaT,259519147,8000529,44084131,0.08255737575345584,0.0016399929459028815,0.011214144211234362,-0.011369820287836271
Mizoram,Champhai,2025-01,5574919,3555853,44529686,0.001742334247547631,0.0007161930815567664,0.011327768312001408,0.004469117707913744
Mizoram,Champhai,2025-02,4777918,4000385,614033597,0.0014886971816354638,0.0008085864531540452,0.1565609488860952,0.06265007469937262
Mizoram,Champhai,2025-03,3981607,4889295,18303149,0.0012352797008624366,0.0009933411883509202,0.004639555447464729,0.0020061027141537726
Mizoram,Champhai,2025-04,3185256,7111234,7951997,0.0009818494905161257,0.0014551581907117992,0.0019998356869346,0.0011856276529553346
Mizoram,Champhai,2025-05,4777854,82223283,8746961,0.0014886768143182103,0.017066757478704616,0.0022025650236992492,0.0074099936380979045
Mizoram,Champhai,2025-06,2388956,44551687,10337373,0.0007284355103757513,0.009236936975589955,0.002608147125457995,0.00459234653834403
Mizoram,Champhai,2025-07,1592638,30277356,8747001,0.00047501580192739923,0.006270100913426695,0.002202575224379369,0.003294067294736946
Mizoram,Champhai,2025-08,3185283,50763244,7951666,0.000981858082978092,0.010527972703273629,0.0019997512763066105,0.004814717975236478
Mizoram,Champhai,2025-09,5574201,48537425,7156803,0.0017421057517071929,0.010065349265646452,0.0017970476962592629,0.004396537634420847
Mizoram,Champhai,2025-10,3981539,32502592,7156774,0.0012352580605878548,0.006732603177919786,0.0017970403007661763,0.0031648057793568145
Mizoram,Champhai,2025-11,3185208,46308886,7156711,0.0009818342150281856,0.009602160491956306,0.001797024234694988,0.00436330704765488
Mizoram,Champhai,2025-12,3185259,26718912,4771011,0.000981850445234122,0.005530499177668398,0.0011886301706626242,0.002491281650285584
Mizoram,Champhai,NaT,94761959,50317210,7157027,0.030125158287907766,0.010435267149776871,0.0017971048200679327,-0.0011320828696436318
Mizoram,Hnahthial,NaT,1593144,44077563,8747349,0.00047517683102943494,0.009138393080178176,0.0022026639702964093,0.004441387453983947
Mizoram,Khawzawl,2025-03,796311,47201410,111326782,0.00022159322932505855,0.009787666375878025,0.028362163542332106,0.01521561332141904
Mizoram,Khawzawl,2025-04,796311,44527865,31014462,0.00022159322932505855,0.00923198571246786,0.00788115639278787,0.006800938196237281
Mizoram,Khawzawl,2025-06,796311,44976964,13517151,0.00022159322932505855,0.009325328308256166,0.0034190445811903593,0.0050534305099135994
Mizoram,Khawzawl,2025-07,796311,719556449,15902541,0.00022159322932505855,0.14953272176813318,0.004027359589951796,0.06137971389736898
Mizoram,Khawzawl,2025-10,796311,10343093,18287990,0.00022159322932505855,0.0021268811477475366,0.00463568964471641,0.0026607096711205665
Mizoram,Khawzawl,2025-11,1592624,9543593,14312264,0.00047501134657675006,0.0019607097571794235,0.003621811915488454,0.002138006399751801
Mizoram,Khawzawl,NaT,7963307,7952218,12721905,0.002502413249430726,0.0016299517876167825,0.0032162433296308666,0.0014379953970129144
Mizoram,Kolasib,2025-01,1592269,4772109,10336734,0.00047489837161385933,0.0009689847648673492,0.0026079841695930846,0.0013358078994614017
Mizoram,Kolasib,2025-02,5572444,3180755,15902559,0.001741546605200717,0.0006382311600316655,0.00402736418025785,0.0015179288150756628
Mizoram,Kolasib,2025-03,2388276,7157627,16697718,0.0007282191076299325,0.0014648007039358474,0.004230143245338082,0.0021323337581835855
Mizoram,Kolasib,2025-05,3184348,8748910,11926938,0.0009815605292025913,0.0017955395518375345,0.0030135132278152083,0.0017273090060205788
Mizoram,Kolasib,2025-06,2388229,9543295,12722106,0.0007282041503813245,0.0019606478196254654,0.0032162945880484677,0.0019251361329933087
Mizoram,Kolasib,2025-07,2388194,7952560,14312310,0.0007281930120047014,0.0016300228703129355,0.0036218236462705914,0.0019551000042324707
Mizoram,Kolasib,2025-08,3980349,7952742,191625799,0.001234879355782672,0.0016300606979465608,0.048839778200685566,0.019940959688296317
Mizoram,Kolasib,2025-09,1592168,9542974,49307293,0.0004748662294413187,0.001960581101656269,0.012546139330603692,0.005707714927015721
Mizoram,Kolasib,2025-10,2388235,7952077,24648996,0.0007282060598173169,0.00162992248159293,0.006257854330835473,0.003009469513007898
Mizoram,Kolasib,2025-11,3184341,147119140,25444001,0.0009815583015272667,0.0305549811182286,0.006460594123297245,0.014609918436304886
Mizoram,Kolasib,2025-12,2388289,15904342,20673218,0.0007282232447412496,0.0032827541679170537,0.005243963340723362,0.003265042354507916
Mizoram,Kolasib,NaT,67667083,10336718,17492879,0.02150250304670482,0.0021255561413499485,0.00443292282045232,-0.0016771090246200568
Mizoram,Lawngtlai,2025-01,8766018,18288308,18287695,0.002757867461929106,0.003778247532879033,0.004635614414700527,0.002813971286646003
Mizoram,Lawngtlai,2025-02,3984105,19083336,11927013,0.0012360746627139883,0.003943489444449497,0.0030135323540904325,0.002535593786873174
Mizoram,Lawngtlai,2025-03,3187335,11926972,21468446,0.0009825111100875332,0.0024560811176307542,0.005446760001976801,0.0029646342258255157
Mizoram,Lawngtlai,2025-04,3187381,11927307,18287792,0.0009825257490968093,0.0024561507454179217,0.004635639151349818,0.002640210808887734
Mizoram,Lawngtlai,2025-05,3187380,8746821,21468371,0.0009825254308574772,0.0017951053654274073,0.005446740875701577,0.0027002334102800983
Mizoram,Lawngtlai,2025-06,3187341,13517331,17492729,0.0009825130195235258,0.002786627917546344,0.004432884567901872,0.0026913023902745813
Mizoram,Lawngtlai,2025-07,796895,9541537,21468290,0.00022177908109499697,0.0019602824296259423,0.005446720219324334,0.0029184452433611116
Mizoram,Lawngtlai,2025-08,4780928,15902832,250465102,0.0014896550820250438,0.0032824403232644484,0.0638448009097444,0.026552965476798533
Mizoram,Lawngtlai,2025-09,3984169,20673545,64432947,0.0012360950300312418,0.004274005067743967,0.016403438281941823,0.008023758333868067
Mizoram,Lawngtlai,2025-10,3984180,12722032,27829139,0.0012360985306638947,0.002621329680213724,0.007068844867773929,0.003628850113062282
Mizoram,Lawngtlai,2025-11,4780926,237745034,26238871,0.0014896544455463797,0.04939104219072194,0.006663299488463613,0.022123805782564943
Mizoram,Lawngtlai,2025-12,5577828,22268557,23853864,0.0017432600057646702,0.0046055189664466895,0.006055082151214321,0.00391558844591147
Mizoram,Lawngtlai,NaT,92432188,18287931,25443126,0.02938373352095358,0.003778169175637952,0.006460370983419629,-0.0017813306405676833
Mizoram,Lunglei,2025-01,4780528,26239705,23057664,0.0014895277862922093,0.005430898810488943,0.005852037613433976,0.004215269012310726
Mizoram,Lunglei,2025-02,8763685,22263777,25443253,0.0027571250095673482,0.004604525471453675,0.006460403370579008,0.003874546534899604
Mizoram,Lunglei,2025-03,3983315,16697961,28623546,0.00123582325364164,0.003447703227093133,0.0072714321600679125,0.00404048950413609
Mizoram,Lunglei,2025-04,796583,17493167,27033300,0.00022167979042338602,0.003612982134920659,0.006865892391131663,0.004147213852336252
Mizoram,Lunglei,2025-05,3186678,11131734,23852873,0.0009823020268463526,0.0022907955587907224,0.006054829429364359,0.003141789589892762
Mizoram,Lunglei,2025-06,3186690,25444224,25443240,0.0009823058457183375,0.005265562745522698,0.00646040005535797,0.0044939239512086
Mizoram,Lunglei,2025-07,1593276,20673617,25443292,0.0004752188386212703,0.004274020032522104,0.006460413316242125,0.004198729571781437
Mizoram,Lunglei,2025-08,6373551,17493175,380851444,0.0019964903618104306,0.0036129837976737853,0.0970955350773655,0.039884109477653626
Mizoram,Lunglei,2025-09,3186550,21468558,73971622,0.0009822612922118455,0.004439243861652319,0.018835962592933946,0.009113630323392137
Mizoram,Lunglei,2025-10,3186878,19878614,34189851,0.0009823656747127698,0.00410878331705516,0.008690934578894112,0.004923414023437156
Mizoram,Lunglei,2025-11,5576928,338725249,27828410,0.0017429735903657924,0.07037918821500841,0.007068658960378749,0.030630544152081707
Mizoram,Lunglei,2025-12,3186967,25447060,32598956,0.0009823939980133254,0.005266152191506002,0.008285229303922923,0.005224073798568905
Mizoram,Lunglei,NaT,101176904,24649302,31009082,0.03216664610007856,0.005100342865431158,0.007879784401311785,-0.0012412783133185345
Mizoram,Mamit,2025-01,2389349,30214765,28623745,0.0007285605784332612,0.006257091740809999,0.007271482908451507,0.005265717744017951
Mizoram,Mamit,2025-02,796443,26240594,26238913,0.00022163523691689393,0.005431083583930112,0.006663310199177739,0.004793430465859762
Mizoram,Mamit,2025-03,1592876,21468065,32599831,0.0004750915428884358,0.004439141394490905,0.008285452443800538,0.00499481922673889
Mizoram,Mamit,2025-04,2389338,23059207,31804558,0.0007285570778006082,0.0047698509363687394,0.008082644306781966,0.0049952866817001606
Mizoram,Mamit,2025-05,796442,19877847,28624290,0.00022163491867756185,0.004108623900599168,0.007271621892718136,0.0045077713335914095
Mizoram,Mamit,2025-06,1592904,25445047,31009719,0.00047510045358973424,0.0052657338012505744,0.00787994684714269,0.0051632521686393595
Mizoram,Mamit,2025-08,1592914,18287973,30215032,0.0004751036359830551,0.003778177905091866,0.007677288150087869,0.004487165694875283
Mizoram,Mamit,2025-09,1592915,27034420,442075632,0.00047510395422238714,0.005596075666843337,0.11270874401159925,0.04722690708053256
Mizoram,Mamit,2025-10,796432,27829978,8747742,0.00022163173628424098,0.005761427735808424,0.0022027641919785844,0.0031413504238579555
Mizoram,Mamit,2025-12,796442,23854508,3975619,0.00022163491867756185,0.004935149589389641,0.0009857916866206954,0.0023240495266686227
Mizoram,Mamit,NaT,49379030,459578224,3975590,0.01568252527482473,0.09549777096678255,0.0009857842911276087,0.03545691704819912
Mizoram,Mammit,2025-01,796432,38966770,4770734,0.00022163173628424098,0.008076144700296026,0.0011885595309527961,0.003661555345242681
Mizoram,Mammit,2025-02,1592915,29419298,3975594,0.00047510395422238714,0.006091758585661725,0.0009857853111956206,0.002735996767898461
Mizoram,Mammit,2025-03,796443,38961054,3975598,0.00022163523691689393,0.008074956663187225,0.0009857863312636326,0.0035799701503969644
Mizoram,Mammit,2025-04,796442,29419683,3180469,0.00022163491867756185,0.006091838605655932,0.0007830149166934898,0.002705614425204257
Mizoram,Mammit,2025-05,1592525,29420337,3975597,0.00047497984088287347,0.006091974535724014,0.0009857860762466297,0.002736108276611683
Mizoram,Mammit,2025-06,796432,27830749,4770714,0.00022163173628424098,0.00576158798364098,0.0011885544306127363,0.0027357306184446384
Mizoram,Mammit,2025-08,796082,21468359,3180476,0.00022152035251801075,0.0044392025006683,0.0007830167018125108,0.002044583610488722
Mizoram,Mammit,2025-09,796472,36576159,4770713,0.00022164446585752447,0.007579270211018444,0.0011885541755957334,0.0034628008614741666
Mizoram,Mammit,2025-10,796472,27829716,3180473,0.00022164446585752447,0.0057613732806435355,0.0007830159367615019,0.0025734267937905105
Mizoram,Mammit,2025-11,1592913,34191288,50887673,0.000475103317743723,0.007083588747109042,0.012949163101788445,0.007918080076010251
Mizoram,Mammit,2025-12,796472,31805334,10337611,0.00022164446585752447,0.006587682187995156,0.0026082078195047067,0.0036340271098284404
Mizoram,Mammit,NaT,35840475,30215550,3180446,0.011374024574210183,0.006257254898460526,0.0007830090513024212,0.0005413006650631423
Mizoram,Saiha,2025-01,4781770,527158398,3180469,0.0014899230395426606,0.10954391416680137,0.0007830149166934898,0.043832787025489414
Mizoram,Saiha,2025-02,2390716,4771037,4770646,0.0007289956116002232,0.0009687619559484137,0.001188537089456533,0.000717120495841934
Mizoram,Saiha,2025-03,2390720,2385374,3975536,0.0007289968845575515,0.0004729158794794998,0.0009857705202094473,0.0004376751829640686
Mizoram,Saiha,2025-04,1593804,5565903,3975564,0.0004753868689886119,0.0011339701967680682,0.000985777660685531,0.0007528217691837172
Mizoram,Saiha,2025-05,1593809,5565840,3975563,0.00047538846018527236,0.001133957102587198,0.000985777405668528,0.0007528161112652361
Mizoram,Saiha,2025-06,2390717,5565897,4770677,0.0007289959298395553,0.0011339689497032234,0.0011885449949836258,0.0007832063919068287
Mizoram,Saiha,2025-07,796902,3180552,6360883,0.00022178130877032156,0.0006381889676710835,0.0015940745632397556,0.0008485491506102713
Mizoram,Saiha,2025-08,1593809,5565859,4770683,0.00047538846018527236,0.001133961051625873,0.0011885465250856438,0.0008339253386475523
Mizoram,Saiha,2025-09,796903,3975615,4770689,0.00022178162700965364,0.0008034381537864754,0.0011885480551876615,0.0007524381581877241
Mizoram,Saiha,2025-10,1593806,2385371,2385335,0.0004753875054672761,0.00047291525594707746,0.0005802422270383323,0.0003261854921007087
Mizoram,Saiha,2025-11,2390722,4770726,62018560,0.0007289975210362157,0.0009686973164206254,0.015787728545144694,0.0065567708404188855
Mizoram,Saiha,2025-12,3187632,5565851,1593751,0.0009826056271691629,0.0011339593888727466,0.0003783748477437879,0.0004084125692127813
Mizoram,Saiha,NaT,59768174,3975630,93834854,0.018988759522333823,0.0008034412714485874,0.023901424487261687,0.0060841943990173454
Mizoram,Saitual,2025-01,1592524,83488215,47706425,0.00047497952264354145,0.01732966618341269,0.012137890771061687,0.011692026877261043
Mizoram,Saitual,2025-06,796262,4770851,34189414,0.00022157763559778633,0.0009687232969382253,0.008690823136463806,0.0038195030462412553
Mizoram,Saitual,2025-08,796262,4770757,44525982,0.00022157763559778633,0.0009687037595889901,0.011326823729022335,0.004873895468324972
Mizoram,Saitual,NaT,3185081,7156175,46116412,0.0009817937986330105,0.0014644989142434085,0.011732410421087134,0.005082404974405616
Mizoram,Serchhip,2025-01,1592378,4770758,32599182,0.0004749330597010568,0.0009687039674331311,0.008285286937765599,0.0036066097501392808
Mizoram,Serchhip,2025-02,2388557,5565895,32599544,0.0007283085328822487,0.0011339685340149418,0.00828537925392068,0.0036220774085977993
Mizoram,Serchhip,2025-03,3184717,4770787,50887332,0.000981677959516131,0.0009687099949132141,0.012949076140990426,0.005370778862458231
Mizoram,Serchhip,2025-05,1592367,2385452,46910894,0.0004749295590684039,0.0004729320913224821,0.011935016839656342,0.00486819366057785
Mizoram,Serchhip,2025-06,1592349,7951346,42140635,0.0004749238307604263,0.0016297705475260065,0.010718519685992026,0.004844331327255128
Mizoram,Serchhip,2025-08,1592346,3975605,42935643,0.00047492287604243,0.0008034360753450674,0.010921260243504807,0.004594893952331464
Mizoram,Serchhip,2025-09,1592347,5565893,46116364,0.00047492319428176215,0.0011339681183266603,0.01173239818027099,0.005051561880582708
Mizoram,Serchhip,2025-10,1592474,7951248,580428520,0.0004749636106769371,0.0016297501788002083,0.14799108286431942,0.05975334049511247
Mizoram,Serchhip,2025-11,796162,6360958,31014458,0.00022154581166457767,0.0012992177201303337,0.007881155372719858,0.0036278400748071616
Mizoram,Serchhip,2025-12,796182,103365909,13517425,0.0002215521764512194,0.02146112841389104,0.0034191144558491783,0.009907786712605844
Mizoram,Serchhip,NaT,29458894,2385233,11927180,0.00934315449911513,0.0004728865734556472,0.003013574941929932,-0.00047404629366879446
Nagaland,Chumukedima,2025-01,1594305,1590245,14312755,0.0004755463068939872,0.0003076529756508153,0.003621937128836922,0.0014767267804162976
Nagaland,Chumukedima,2025-02,3985558,3180501,12722349,0.0012365370644635098,0.0006381783676199028,0.003216356557180194,0.0012945065570273368
Nagaland,Chumukedima,2025-03,1594212,1590244,14312622,0.0004755167106361032,0.00030765276780667447,0.003621903211575524,0.0014767190496256589
Nagaland,Chumukedima,2025-05,1594211,1590248,8746760,0.00047551639239677116,0.00030765359918323766,0.0022025137652816485,0.0009089636673066002
Nagaland,Chumukedima,2025-06,797107,795126,13517575,0.00022184654783339927,0.00014239215026353876,0.0034191527083996267,0.0013802486338985863
Nagaland,Chumukedima,2025-07,2391328,3180488,15107743,0.0007291903740714601,0.0006381756656460724,0.003824672586009643,0.001639301225847994
Nagaland,Chumukedima,2025-08,2391344,3975613,11132109,0.0007291954659007734,0.0008034377380981937,0.0028108183183459625,0.0012998633293975078
Nagaland,Chumukedima,2025-09,1594223,795122,13517538,0.0004755202112687562,0.00014239131888697557,0.003419143272770516,0.0013295097944092454
Nagaland,Chumukedima,2025-10,1594225,795122,13517598,0.00047552084774742033,0.00014239131888697557,0.0034191585737906953,0.0013295157875215845
Nagaland,Chumukedima,2025-11,3188450,1590244,174932176,0.0009828659469428096,0.00030765276780667447,0.044582620494186785,0.01775953611540882
Nagaland,Chumukedima,2025-12,4782664,1590246,46147443,0.0014902075455055458,0.00030765318349495606,0.011740323853706906,0.0045211493057796355
Nagaland,Chumukedima,NaT,31087245,25443995,20674705,0.009861359833757298,0.005265515149214455,0.005244342551006808,0.0022316711133370457
Nagaland,Dimapur,2025-01,13553254,56456674,15108148,0.0042813542491089195,0.011711318769817985,0.0038247758678958536,0.005358167005263752
Nagaland,Dimapur,2025-02,6376921,42141341,18289017,0.0019975628283595615,0.00873596068219372,0.00463595154717848,0.004949252326076968
Nagaland,Dimapur,2025-03,6376922,59633667,19879279,0.0019975631465988936,0.012371638150224691,0.005041495396386777,0.006565740789324808
Nagaland,Dimapur,2025-04,3985575,50887042,15903205,0.0012365424745321553,0.010553703392216156,0.0040275289212417815,0.005585184430476745
Nagaland,Dimapur,2025-05,6376899,46911584,17494047,0.0019975558270942557,0.009727427739927064,0.004433220680311813,0.0052647482026767
Nagaland,Dimapur,2025-06,6376917,42936637,19879620,0.001997561555402233,0.008901258295993917,0.005041582357184797,0.005177623950191039
Nagaland,Dimapur,2025-07,3188470,27829198,20674525,0.0009828723117294514,0.005761265617378602,0.005244296647946269,0.004205650443784058
Nagaland,Dimapur,2025-08,8768271,48502572,16698981,0.0027585844551442965,0.010058105273807216,0.0042304653318128585,0.005163711351219171
Nagaland,Dimapur,2025-09,5579813,46116054,19084333,0.0017438917108388615,0.009562081490597918,0.004838770649928182,0.005411562514042668
Nagaland,Dimapur,2025-10,5579792,51682446,17494258,0.0017438850278128878,0.010719023453183561,0.004433274488899444,0.005712142171270624
Nagaland,Dimapur,2025-11,5581304,46117025,266381788,0.0017443662056830023,0.009562283307258635,0.06790382647099141,0.03063757067016342
Nagaland,Dimapur,2025-12,7174029,43731258,27042572,0.0022512339458802618,0.009066415614999077,0.006868256908783382,0.005923622220336933
Nagaland,Dimapur,NaT,154641663,759332365,11131989,0.049181235294397156,0.15779991285361217,0.0028107877163056037,0.05440803316908767
Nagaland,Kiphire,2025-01,2396153,11928977,8746657,0.0007307258788487768,0.0024564978451330544,0.0022024874985303406,0.0017174489616956028
Nagaland,Kiphire,2025-02,1597235,12722356,12722357,0.0004764787481370003,0.0026213970217153423,0.003216358597316218,0.0022398064979852242
Nagaland,Kiphire,2025-03,1597238,17493380,10337115,0.00047647970285499656,0.0036130264057226487,0.0026080813310712238,0.00239314715414655
Nagaland,Kiphire,2025-04,798613,17493564,11131749,0.00022232581626752137,0.0036130646490445555,0.0028107265122248866,0.0025250513012542728
Nagaland,Kiphire,2025-05,1597239,14312621,7951646,0.0004764800210943286,0.002951924284281697,0.0019997461759665505,0.0018853721798804336
Nagaland,Kiphire,2025-06,1597226,15903136,12722377,0.00047647588398301154,0.003282503507883251,0.0032163636976562777,0.0025042517054192095
Nagaland,Kiphire,2025-07,798617,9541960,14312540,0.00022232708922484968,0.0019603703476975,0.003621882300181279,0.0021884356413065416
Nagaland,Kiphire,2025-08,1597251,18288773,10336974,0.0004764838399663136,0.003778344180404504,0.002608045373673802,0.0024592590536380602
Nagaland,Kiphire,2025-09,1597242,13517433,10337153,0.00047648097581232487,0.0027866491176487054,0.0026080910217173374,0.0020625998605839522
Nagaland,Kiphire,2025-10,1597238,12722740,9541809,0.00047647970285499656,0.0026214768338654088,0.002405264778491552,0.001915400704371785
Nagaland,Kiphire,2025-11,1597228,13517843,147897089,0.0004764765204616757,0.0027867343337464323,0.03768821363188284,0.016094683882159375
Nagaland,Kiphire,2025-12,2395859,13517677,11912734,0.0007306323164851434,0.00278669983161906,0.0030098909663047436,0.002172509855872493
Nagaland,Kiphire,NaT,40729604,214691791,4764591,0.012929937721654272,0.044599560706776196,0.001186992961503431,0.015728633922980996
Nagaland,Kohima,2025-01,11159265,19089445,5547808,0.003519492788726808,0.003944759164305632,0.001386726613533961,0.0014286957533904757
Nagaland,Kohima,2025-02,7173459,12723566,6351934,0.0022510525494609723,0.002621648513125708,0.0015917924160800013,0.0012351658617900893
Nagaland,Kohima,2025-03,5579159,23061409,5547827,0.001743683582315677,0.004770308609166777,0.0013867314588570177,0.0021140793107463827
Nagaland,Kohima,2025-04,3188122,15904286,794122,0.0009827615644418853,0.003282742528645169,0.0001744558566601919,0.0011863270412337673
Nagaland,Kohima,2025-05,5579348,15904081,3165475,0.0017437437295494413,0.0032826999205963054,0.0007791911917506633,0.0012760076990288994
Nagaland,Kohima,2025-06,2391018,21471266,7125076,0.0007290917198785133,0.0044398067035856,0.001788956771805411,0.0023456870461807016
Nagaland,Kohima,2025-07,3188118,9543169,4764691,0.0009827602914845568,0.001960621631263725,0.0011870184632037297,0.0010625039794900707
Nagaland,Kohima,2025-08,6376350,28629963,4753713,0.00199738111370094,0.005927699930784825,0.0011842188865449097,0.002445291304191706
Nagaland,Kohima,2025-09,7173366,15904585,4764699,0.0022510229532030886,0.0032828046740432677,0.0011870205033397538,0.001337725480312591
Nagaland,Kohima,2025-10,6376452,17495160,3970582,0.001997413574112813,0.0036133963682932696,0.0009845071659766366,0.0014396786988854
Nagaland,Kohima,2025-11,3985129,18290742,50778286,0.0012364005397900448,0.0037787534255177358,0.012921267556882419,0.006432728285002054
Nagaland,Kohima,2025-12,2391117,17494828,11899098,0.0007291232255723899,0.0036133273640385245,0.0030064135544519773,0.0025020717222817225
Nagaland,Kohima,NaT,130714525,306151295,5552278,0.041566678878538814,0.06360888273348027,0.0013878665395373247,0.017685363933499273
Nagaland,Longleng,2025-01,3195227,11134189,4759120,0.0009850226548963588,0.002291305816156382,0.0011855977634800746,0.001193756900875311
Nagaland,Longleng,2025-02,1597262,8746902,5552323,0.0004764873405989666,0.0017951222008028118,0.0013878780153024591,0.0011779026183223152
Nagaland,Longleng,2025-03,798630,15108285,4759145,0.00022233122633616683,0.0031172983847257084,0.0011856041389051494,0.0016766947641851098
Nagaland,Longleng,2025-04,798627,11927545,4759128,0.00022233027161817055,0.0024562002123234314,0.0011855998036160984,0.0014122539520521778
Nagaland,Longleng,2025-05,2395874,12723181,3172745,0.0007306370900751247,0.002621568493131501,0.000781045165362398,0.0012149180453825345
Nagaland,Longleng,2025-06,1597254,11132699,5552327,0.0004764847946843099,0.002290996128386593,0.0013878790353704712,0.0013762531065659638
Nagaland,Longleng,2025-07,1597252,6361372,5552278,0.00047648415820564574,0.001299303767604624,0.0013878665395373247,0.0009795712912156504
Nagaland,Longleng,2025-08,1597270,9542440,4759149,0.00047648988651362333,0.001960470112885083,0.0011856051589731612,0.001163132131440573
Nagaland,Longleng,2025-09,798626,7951681,4759129,0.00022232995337883847,0.001629840175313174,0.0011856000586331014,0.0010817101029027424
Nagaland,Longleng,2025-10,1597255,14312771,4759150,0.000476485112923642,0.0029519554609028164,0.0011856054139901641,0.0015597273273724639
Nagaland,Longleng,2025-11,1597252,13518220,57902913,0.00047648415820564574,0.0027868126909875134,0.014738168581841429,0.006914695677490448
Nagaland,Longleng,2025-12,798630,11132773,134037527,0.00022233122633616683,0.0022910115088530117,0.034153789667893855,0.014533454225431513
Nagaland,Longleng,NaT,35938173,195608107,50754562,0.011405115920476357,0.040633128802532975,0.012915217533503493,0.019138315350319318
Nagaland,Meluri,2025-01,797115,13459042,49961678,0.00022184909374805599,0.002774512890423361,0.012713018632105062,0.006150642790261759
Nagaland,Meluri,2025-03,797115,8702368,53134432,0.00022184909374805599,0.0017858660698365073,0.013522124848408427,0.006078826548548363
Nagaland,Meluri,2025-09,797115,14217157,61064622,0.00022184909374805599,0.0029320826512245434,0.015544458135346773,0.007346246495878916
Nagaland,Meluri,2025-10,797118,9496392,38066363,0.00022185004846605222,0.0019508993058896102,0.009679511051187455,0.004607794133137616
Nagaland,Meluri,2025-12,1594230,8680289,38066008,0.00047552243894408077,0.0017812770790518254,0.009679420520151394,0.004489174551892472
Nagaland,Meluri,NaT,4782692,4753604,50754747,0.0014902164562068442,0.0009651386090418797,0.012915264711649046,0.005254118037035001
Nagaland,Mokokchung,2025-01,4791862,5536838,56305976,0.0014931347108820762,0.0011279292068157702,0.014330922494138174,0.005884913738205162
Nagaland,Mokokchung,2025-02,1597209,11856924,54720065,0.0004764704739143661,0.002441522051256126,0.013926488223909886,0.006451910015283531
Nagaland,Mokokchung,2025-03,3194426,8724255,53133931,0.0009847677451913577,0.0017904151545461563,0.01352199708488993,0.005928011346736164
Nagaland,Mokokchung,2025-04,3993056,11073465,61064646,0.0012389232229754934,0.002278684688550556,0.015544464255754844,0.006881474933127062
Nagaland,Mokokchung,2025-05,3194437,12650962,666949413,0.0009847712458240106,0.0026065581971271997,0.170055381693166,0.06886782170695248
Nagaland,Mokokchung,2025-06,3194427,8713262,793121,0.0009847680634306898,0.0017881303239063624,0.0001742005846401993,0.0005879787507324868
Nagaland,Mokokchung,2025-07,3194442,144738751,793121,0.0009847728370206712,0.030060231211758253,0.0001742005846401993,0.011896818151155246
Nagaland,Mokokchung,2025-08,6388908,6346974,1586242,0.0020013775632332807,0.0012963112276654124,0.00037645992506833877,0.00026883294844684433
Nagaland,Mokokchung,2025-09,2395833,4759174,3172484,0.0007306240422625092,0.0009662963009061254,0.0007809786059246177,0.0005527851542797954
Nagaland,Mokokchung,2025-10,2395824,7931847,793201,0.0007306211781085204,0.0016257177946245836,0.00017422098600043846,0.0005738512766283048
Nagaland,Mokokchung,2025-11,3993059,4759160,793201,0.0012389241776934897,0.0009662933910881542,0.00017422098600043846,0.00020842091529673913
Nagaland,Mokokchung,2025-12,3993032,3966003,793151,0.0012389155852315233,0.0008014403559051236,0.00017420823515028897,0.00014247631937586034
Nagaland,Mokokchung,NaT,80659609,3965937,793201,0.025637235843059585,0.0008014266381918309,0.00017422098600043846,-0.004737188118935009
Nagaland,Mon,2025-01,8785953,3172730,3172704,0.0027642115630142476,0.0006365632108017604,0.0007810347096652754,1.4196855583964853e-05
Nagaland,Mon,2025-02,4791694,5552380,17459452,0.0014930812466742857,0.001131159520452055,0.0044243983670933865,0.0019236069056833196
Nagaland,Mon,2025-03,5590294,5552293,6341592,0.0017472271772784587,0.0011311414380118054,0.0015891550302350825,0.0007386731518430635
Nagaland,Mon,2025-04,3194460,5552310,7135920,0.0009847785653286486,0.0011311449713621992,0.0017917221761858304,0.0009721911459534822
Nagaland,Mon,2025-05,6388937,5552293,6341701,0.0020013867921739115,0.0011311414380118054,0.0015891828270884084,0.0006878523476053031
